KODE_PEMDA,NAMA_PEMDA,NAMA_PROVINSI,NAMA_PULAU,JUMLAH_BELANJA_PEGAWAI,JUMLAH_PENDUDUK,LUAS_DARATAN,LUAS_LAUTAN,LUAS_WILAYAH,IKK,IPM,PDRB_PER_KAPITA,PAD,DBH_PAJAK,DBH_SDA,ALOKASI_DAU,ALOKASI_DAU_APBNP,APBD_PENDAPATAN,APBD_BELANJA,APBD_PEMBIAYAAN,TKDD_TOTAL,TKDD_DBH,TKDD_DAU,TKDD_DAKFISIK,TKDD_DAKNONFISIK,TKDD_DID,TKDD_OTSUS,TKDD_DAIS,TKDD_DANADESA
21_13,Kab. Konawe Kepulauan,Provinsi Sulawesi Tenggara,Sulawesi,75173601126,37283,"867,58","868,78","1736,36","104,97","64,36","29728125,92",15097104763,5720604948,9365725211,336881033000,302289189000,532949705000,532949705000,1000000000,459425384000,75258167000,300021707000,111492667000,24587331000,,,,75258167000
21_14,Kab. Kolaka Timur,Provinsi Sulawesi Tenggara,Sulawesi,134747336222,123301,"3634,74",0,"3634,74","92,38","65,53","29433841,16",38827555752,6375565791,9240778301,419733460000,376634108000,765685070827,765685070827,85184052021,547257941000,96682166000,378525998000,68558358000,52691162000,24016080000,,,96682166000
21_15,Kab. Muna Barat,Provinsi Sulawesi Tenggara,Sulawesi,105779509722,83524,"1022,89","1119,19","2142,08","107,49","64,11","24775131,79",32972030173,5754556339,9234892601,376437922000,337146556000,690872550058,690872550058,51878440504,520716588000,79795561000,336737689000,96735718000,55092867000,9206716000,,,79795561000
21_16,Kab. Buton Tengah,Provinsi Sulawesi Tenggara,Sulawesi,118348514580,118066,"958,31","1085,65","2043,96","105,6","63,46","16540672,82",31410141972,6802212175,9246613474,378747464000,339215036000,680883420137,680883420137,82983942969,503668089000,65692716000,339470931000,73041762000,50548971000,10791779000,,,65692716000
21_17,Kab. Buton Selatan,Provinsi Sulawesi Tenggara,Sulawesi,122575152818,98277,"509,92","1134,07","1643,99","110,55","63,47","18360890,5",25863331567,6777951811,9312182194,373399013000,334424839000,564141491728,564141491728,72436294120,492877770000,62349953000,334882640000,65532386000,40152254000,28612758000,,,62349953000
22_1,Kab. Badung,Provinsi Bali,Bali & Nusra,518673570566,488325,"418,62","485,12","903,74","126,12","80,87","116549034,2",4555716407353,79158567575,701234591,355583355000,325180978000,6060468111324,6060468111324,,667918787000,58486546000,327680331000,41834545000,125125534000,104167785000,,,58486546000
22_2,Kab. Bangli,Provinsi Bali,Bali & Nusra,301437481970,267351,"490,71",0,"490,71","116,52","68,96","21850387,26",122686254195,16440861953,701234591,583745266000,533835046000,1287105473660,1287105473660,81102559285,823422688000,65113263000,525978399000,121034014000,70967514000,89588187000,,,65113263000
22_3,Kab. Buleleng,Provinsi Bali,Bali & Nusra,532712563194,821205,"1364,73","955,4","2320,13","119,88","71,7","37634525,92",335555493393,24498664444,701234591,991461540000,897421781000,2210762502027,2210762502027,84630400000,1292477868000,130380171000,890141572000,160249144000,189841103000,28837016000,,,130380171000
22_4,Kab. Gianyar,Provinsi Bali,Bali & Nusra,426221587478,501158,368,"82,36","450,36","114,65","76,71","46190289,37",770204849841,25216664438,701234591,714403553000,646642641000,2473961785187,2473961785187,460322754752,899065243000,65196455000,637644039000,75320315000,122795368000,40152672000,,,65196455000
22_5,Kab. Jembrana,Provinsi Bali,Bali & Nusra,232566373790,327438,"841,8","503,31","1345,11","126,59","71,65","38178281,7",126477266849,17945002056,701234591,573509143000,519548815000,1029268010092,1029268010092,112392179139,691542562000,54539683000,513845294000,66694920000,65683440000,28389744000,,,54539683000
22_6,Kab. Karangasem,Provinsi Bali,Bali & Nusra,431150761678,515513,"839,54","630,67","1470,21","118,29","66,49","26956573,36",200362025515,19658751772,701234591,778831240000,712241169000,1548852521496,1548852521496,100933462310,1034349835000,85289248000,700663380000,101480151000,155560386000,58326553000,,,85289248000
22_7,Kab. Klungkung,Provinsi Bali,Bali & Nusra,279699566584,214484,315,"710,64","1025,64","110,16","70,9","33698144,54",186974283821,17256463918,701234591,553496858000,500997887000,1207836791826,1207836791826,183177602357,719818365000,55854813000,494287735000,66822281000,82230996000,60268825000,,,55854813000
22_8,Kab. Tabanan,Provinsi Bali,Bali & Nusra,481163561434,452586,"1013,88","196,05","1209,93","122,39","75,45","46536331,46",363370469709,21959807412,701234591,835897238000,757249339000,1949171518670,1949171518670,126776005349,1081091821000,124114971000,746276084000,137896332000,144195858000,31792769000,,,124114971000
22_9,Kota Denpasar,Provinsi Bali,Bali & Nusra,380770222034,648923,"127,78","101,46","229,24","118,25","83,3","74523587,33",940110334564,84848266512,701234591,671386055000,613982547000,2129585065730,2129585065730,239564745877,898160377000,40148467000,609734565000,46541940000,103264529000,65629720000,,,40148467000
23_1,Kab. Bima,Provinsi Nusa Tenggara Barat,Bali & Nusra,520751275862,530065,"3405,63","3673,83","7079,46","102,05","65,62","19489740,71",120342972757,9339650070,19377944945,918549134000,832124683000,1861517625179,1861517625179,50943360700,1298621245000,189614045000,832682655000,209875147000,195935719000,37470839000,,,189614045000
23_2,Kab. Dompu,Provinsi Nusa Tenggara Barat,Bali & Nusra,300893913520,222729,"2391,54","1221,11","3612,65","93,37","66,97","29008272,07",57094383516,9797480045,21606605831,595839452000,539778110000,1120723147658,1120723147658,42721209500,757692697000,75459276000,536299165000,90227979000,82301823000,26437628000,,,75459276000
23_3,Kab. Lombok Barat,Provinsi Nusa Tenggara Barat,Bali & Nusra,430195078410,719321,"896,56","868,01","1764,57","100,91","67,18","18044007,04",216921279506,12451322502,25779317917,799487061000,723656010000,1803044645420,1803044645420,32000000000,1100333885000,162480323000,716749817000,159758424000,164650116000,35571106000,,,162480323000
23_4,Kab. Lombok Tengah,Provinsi Nusa Tenggara Barat,Bali & Nusra,576168431280,1043759,"1095,03","352,58","1447,61","98,04","65,36","14704219,98",187324721971,17317950171,25303743622,1027425096000,939580250000,2311018446897,2311018446897,23949168900,1468429879000,210862094000,938877404000,228215308000,239494649000,36052724000,,,210862094000
23_5,Kab. Lombok Timur,Provinsi Nusa Tenggara Barat,Bali & Nusra,669798435528,1297351,"1230,76","1103,4","2334,16","99,67","65,35","12624781,87",261716109845,18436096681,25480401197,1185815989000,1073341783000,2899257811362,2899257811362,82582500000,1705265664000,314800534000,1072361428000,282826638000,313222691000,10193399000,,,314800534000
23_6,Kab. Sumbawa,Provinsi Nusa Tenggara Barat,Bali & Nusra,437814563390,514893,"6643,98","3979,99","10623,97","96,26","66,77","25307359,39",143943921430,20500851596,26760312547,860415950000,779461134000,1970287874523,1970287874523,117305105393,1141100948000,150362757000,780686416000,140716143000,166530411000,26387801000,,,150362757000
23_7,Kota Mataram,Provinsi Nusa Tenggara Barat,Bali & Nusra,329313650230,429454,"61,3","50,85","112,15","104,44","78,43","38510749,89",358825822208,28078881733,25313410373,614246829000,561728725000,1572550671882,1572550671882,16250000000,846159995000,39442964000,569742255000,110797806000,95932836000,30244134000,,,
23_8,Kota Bima,Provinsi Nusa Tenggara Barat,Bali & Nusra,237500259844,148974,"222,25","36,16","258,41","98,69","75,04","26337721,05",46115436513,12114935072,18806308370,469135925000,424638557000,782938149798,782938149798,59982005600,613432734000,22679453000,432159814000,69117431000,59450893000,30025143000,,,
23_9,Kab. Sumbawa Barat,Provinsi Nusa Tenggara Barat,Bali & Nusra,195665642250,140502,"1849,02","1028,96","2877,98","100,66","70,71","27458954,85",66810357193,59588167943,227085613768,409358011000,370842334000,1059754953274,1059754953274,57827718403,696119245000,63590954000,370668794000,110913128000,62763380000,25054942000,,,63590954000
23_10,Kab. Lombok Utara,Provinsi Nusa Tenggara Barat,Bali & Nusra,165364789950,240529,"776,25","648,67","1424,92","94,04","63,83","17794626,98",131074968619,9540227689,25319886838,415086247000,376031612000,958767141147,958767141147,14450000000,601595492000,80557865000,373720523000,114290416000,56179087000,36840880000,,,80557865000
24_1,Kab. Alor,Provinsi Nusa Tenggara Timur,Bali & Nusra,294770342690,216572,"2864,6","3546,05","6410,65","107,91","60,14","12902447,37",62931359773,7609272632,791742188,630371171000,564575079000,1072507409501,1072507409501,5000000000,817763877000,164822155000,565598771000,168957742000,75825024000,,,,164822155000
24_2,Kab. Belu,Provinsi Nusa Tenggara Timur,Bali & Nusra,251509616700,224884,"1284,97","165,41","1450,38","88,54","61,86","18148941,3",88592824575,7674247432,1476753654,517028961000,468382740000,947847952290,947847952290,33045714285,634502025000,87763014000,466681212000,82855070000,76853420000,,,,87763014000
24_3,Kab. Ende,Provinsi Nusa Tenggara Timur,Bali & Nusra,347686724116,275317,"2046,5","1376,78","3423,28","95,66","66,62","20342858,47",61247210694,8980002657,1132256114,652695209000,584569007000,1185919899176,1185919899176,33000000000,820210213000,199730668000,586973668000,113503729000,108966760000,,,,199730668000
24_4,Kab. Flores Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,309364395950,283649,"1813,2","2302,45","4115,65","101,87","63,55","17141402,79",55640492628,8280628007,786223596,635238627000,568934486000,1139385982466,1139385982466,6100000000,804691016000,174470905000,583023737000,115277469000,98489939000,,,,174470905000
24_5,Kab. Kupang,Provinsi Nusa Tenggara Timur,Bali & Nusra,328607051656,380150,"5434,76","2704,99","8139,75","88,82","63,55","17192003,72",66182995394,8011432328,1365204266,707453904000,626866936000,1316183636695,1316183636695,111788971380,882373204000,165402239000,629001506000,118905823000,125765980000,,,,165402239000
24_6,Kab. Lembata,Provinsi Nusa Tenggara Timur,Bali & Nusra,228886131140,138667,1266,"2042,64","3308,64","100,05","63,96","12544835,2",42882808398,6778993131,847184359,492424243000,441026603000,841837100522,841837100522,25273825215,593744169000,133447188000,437999954000,100200803000,48306242000,,,,133447188000
24_7,Kab. Manggarai,Provinsi Nusa Tenggara Timur,Bali & Nusra,295240686450,322557,"2096,44","578,93","2675,37","114,37","63,32","13148349,62",89904635201,8056284586,1532048248,605289844000,548339333000,1224389953217,1224389953217,191957978098,819909151000,147565939000,552025297000,131586388000,111518863000,15136480000,,,147565939000
24_8,Kab. Ngada,Provinsi Nusa Tenggara Timur,Bali & Nusra,217360027166,168382,"1645,88","606,28","2252,16","92,85","67,1","18732974,42",41355093831,6884324547,780836585,484366207000,438793159000,850373537581,850373537581,93315547848,643368410000,110760227000,439418102000,109430216000,67460431000,20041970000,,,110760227000
24_9,Kab. Sikka,Provinsi Nusa Tenggara Timur,Bali & Nusra,334620992368,320818,"1731,9","2435,14","4167,04","96,28","63,89","14468780,27",100868194503,9462746943,776819908,649458638000,581670258000,1192350000000,1192350000000,180250000000,850466217000,152764232000,579691529000,123131049000,112254924000,26695841000,,,152764232000
24_10,Kab. Sumba Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,150741910382,148732,"2183,18","409,33","2592,51",103,"62,91","14329577,68",85182226434,6719298148,1099715008,416015382000,373297812000,763447257667,763447257667,22294527945,535474849000,87786467000,373358635000,123627698000,31548681000,,,,87786467000
24_11,Kab. Sumba Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,290444954534,241671,"7000,5","2915,69","9916,19","97,77","64,65","23827586,41",75375667964,10236552411,1362605567,665083333000,596790801000,1216751017390,1216751017390,84112897803,818411666000,130516667000,597431647000,101587074000,81670590000,28172519000,,,130516667000
24_12,Kab. Timor Tengah Selatan,Provinsi Nusa Tenggara Timur,Bali & Nusra,403945380186,468043,3947,"642,5","4589,5","96,06","61,58","15504112,71",71487909124,8660586109,1323446242,774004904000,693216790000,1589997503221,1589997503221,6000000000,952874487000,289840128000,705697225000,122429034000,116153004000,,,,289840128000
24_13,Kab. Timor Tengah Utara,Provinsi Nusa Tenggara Timur,Bali & Nusra,324250799994,265703,"2669,7","307,67","2977,37","88,58","62,65","14220194,85",51895359575,7519333764,1682081635,606584068000,549511786000,1086906975010,1086906975010,49513314822,740734695000,163541992000,554675820000,76262394000,102041256000,,,,163541992000
24_14,Kota Kupang,Provinsi Nusa Tenggara Timur,Bali & Nusra,337989759524,440574,"26,18","79,71","105,89","101,48","78,84","51652837,06",171490709097,25320729080,764051008,666987008000,603723538000,1156532343091,1156532343091,26322440972,823414020000,24174099000,609915054000,89330026000,93058570000,6936271000,,,
24_15,Kab. Rote Ndao,Provinsi Nusa Tenggara Timur,Bali & Nusra,182737446118,147326,1280,"2320,18","3600,18","99,49","61,51","19616208,02",27833384031,6673049901,764089408,469098315000,420135359000,886431268035,886431268035,43500000000,583740016000,106456783000,419624046000,88991284000,68270022000,,,,106456783000
24_16,Kab. Manggarai Barat,Provinsi Nusa Tenggara Timur,Bali & Nusra,232099881944,261524,"2397,03","3300,55","5697,58","99,6","62,58","12098056,08",103347460592,7756987381,840594624,542674528000,491615367000,1576868095541,1576868095541,62737603509,703950277000,149502115000,495210105000,88791894000,90620466000,21674262000,,,149502115000
24_17,Kab. Nagekeo,Provinsi Nusa Tenggara Timur,Bali & Nusra,197811107224,163837,"1416,96","630,59","2047,55","98,92","65,35","12656502,38",30850179939,6445799997,771495651,454295732000,406877821000,718495316334,718495316334,18500000000,571495525000,89221092000,407222571000,93870509000,55211627000,8410250000,,,89221092000
24_18,Kab. Sumba Barat Daya,Provinsi Nusa Tenggara Timur,Bali & Nusra,200182870908,312014,"1480,46","734,46","2214,92","105,98","61,89","11042070,73",41228837437,7042855700,1324579508,499178547000,447075914000,1121553140444,1121553140444,0,663559589000,239592238000,456661628000,124962327000,74614566000,,,,239592238000
24_19,Kab. Sumba Tengah,Provinsi Nusa Tenggara Timur,Bali & Nusra,119431923326,87827,"1868,74","553,13","2421,87","101,53","60,07","12072926,96",28757832560,6028027185,1239786409,375026250000,332306536000,641424178590,641424178590,9500000000,444155999000,72937379000,329966452000,73145788000,34754823000,,,,72937379000
24_20,Kab. Manggarai Timur,Provinsi Nusa Tenggara Timur,Bali & Nusra,236174427242,268798,"2642,93","707,45","3350,38","102,58","59,49","10819372,81",44007083306,6796429035,884003406,538268506000,482085791000,1217847487135,1217847487135,219315000000,794479963000,196297095000,486677418000,170415951000,97100448000,33338574000,,,196297095000
24_21,Kab. Sabu Raijua,Provinsi Nusa Tenggara Timur,Bali & Nusra,102959479510,95477,"460,54","1370,95","1831,49","116,72","55,79","13637852,47",31139294536,5478375038,877664772,373263044000,338143471000,649714461021,649714461021,35264833593,446592631000,84566861000,336885937000,70628574000,32786331000,,,,84566861000
24_22,Kab. Malaka,Provinsi Nusa Tenggara Timur,Bali & Nusra,201325302390,193896,"1160,63","380,74","1541,37","86,91","59,66","13080864,7",41059361102,6115560508,764049094,459588653000,416346876000,893681680885,893681680885,40194008766,673431792000,112668518000,422349168000,129577066000,75037633000,39953862000,,,112668518000
25_1,Kab. Kepulauan Tanimbar,Provinsi Maluku,Papua & Maluku,200112585944,126716,"4465,79","7548,37","12014,16","123,22","62,39","19278975,86",40443615590,9525590878,2012771594,595300422000,527488999000,852657233182,852657233182,46000000000,750501345000,88106510000,524623710000,158368139000,54638620000,,,,88106510000
25_2,Kab. Maluku Tengah,Provinsi Maluku,Papua & Maluku,515573556046,425813,"7953,81","7058,81","15012,62","112,8","70,6","16775302,12",59820016826,15030193843,4526220158,1001314626000,887253612000,1731763649000,1731763649000,37551801564,1330424854000,180663319000,877646423000,237053548000,175465858000,27020321000,,,180663319000
25_3,Kab. Maluku Tenggara,Provinsi Maluku,Papua & Maluku,196360073220,127345,"1031,81","3184,63","4216,44","125,02","65,53","23247510,71",55136774870,8183926639,1567619930,512925976000,459388431000,1029236659740,1029236659740,97498000000,700115476000,147026166000,453062144000,137915238000,62179955000,38020028000,,,147026166000
25_4,Kab. Buru,Provinsi Maluku,Papua & Maluku,219821920274,135418,"4932,32","1460,56","6392,88","140,35","68,25","14070840,75",46257089676,8680022232,2046326294,542980959000,481129312000,808981258836,808981258836,3804827058,688654322000,87473979000,476301412000,129969525000,69292343000,,,,87473979000
25_5,Kota Ambon,Provinsi Maluku,Papua & Maluku,331658449500,349248,"298,61","411,51","710,12","113,64","80,24","38246512,3",154973387894,23349590150,1564039823,690508508000,625014033000,1191106410157,1191106410157,17750000000,867150595000,38911004000,621203847000,85500072000,109247930000,26922782000,,,38911004000
25_6,Kab. Seram Bagian Barat,Provinsi Maluku,Papua & Maluku,280511632976,210607,"5033,38","3978,16","9011,54","115,95","65,14","12438412,93",23233152017,8195252573,2901981445,637769477000,565120350000,955391523500,955391523500,38230409848,818951431000,107966173000,560441696000,162546149000,86424779000,,,,107966173000
25_7,Kab. Seram Bagian Timur,Provinsi Maluku,Papua & Maluku,179629685620,135485,"6429,88","5636,44","12066,32","116,03","62,98","14841779,57",24483710263,28574945008,1502753823,561500823000,503844420000,968279311102,968279311102,4891000000,732979900000,161378367000,500895943000,141659115000,60897379000,,,,161378367000
25_8,Kab. Kepulauan Aru,Provinsi Maluku,Papua & Maluku,165204619760,105203,"8152,42","8201,12","16353,54","128,52","63,12","30018696,19",59274150040,9539943688,1291331594,621594645000,557767648000,971685793000,971685793000,22274185626,716770481000,112506013000,554228862000,73180629000,79934254000,,,,112506013000
25_9,Kota Tual,Provinsi Maluku,Papua & Maluku,112358296790,88456,"254,39","2648,72","2903,11","127,33","67,21","25465115,6",19109294060,6044287481,1567619933,411051891000,368147632000,533603513000,533603513000,31500000000,632085935000,37438217000,363635673000,214875657000,26811746000,18485495000,,,37438217000
25_10,Kab. Maluku Barat Daya,Provinsi Maluku,Papua & Maluku,171576213920,73599,"4581,06","10563,08","15144,14","121,85","60,64","20456319,88",49399756084,7616199264,5252393027,595077412000,533973275000,1021208014550,1021208014550,93676010279,819864923000,107920374000,530922078000,175270660000,60455082000,40940542000,,,107920374000
25_11,Kab. Buru Selatan,Provinsi Maluku,Papua & Maluku,126325433116,76339,"3780,56","2194,49","5975,05","131,36","63,62","16508777,34",15506213191,7186648390,6427818448,450115549000,403896483000,672268074800,672268074800,28863000000,572935615000,88882400000,400128860000,121720025000,37943750000,,,,88882400000
26_1,Kab. Biak Numfor,Provinsi Papua,Papua & Maluku,239933674050,145125,2602,"3900,79","6502,79","132,35","71,96",34556526,16303404602,11431063484,43749075194,606141673000,537095310000,1424686370531,1424686370531,130640000000,834710229000,206938478000,532363441000,207818774000,59370427000,,,,206938478000
26_2,Kab. Jayapura,Provinsi Papua,Papua & Maluku,229608213578,170167,"11157,15","697,56","11854,71","123,98","71,25","81503780,32",88771869296,15269567256,45560552718,717649229000,635900899000,1455464913624,1455464913624,3300000000,857942156000,134515346000,628453996000,92719230000,72667678000,25218278000,,,134515346000
26_9,Kab. Kepulauan Yapen,Provinsi Papua,Papua & Maluku,205035620534,112799,2050,"4664,16","6714,16","149,24",67,"33613182,69",38727225049,11251664334,44495749423,574767466000,509294978000,1164373150000,1164373150000,10933706000,682841459000,138720355000,512910537000,86351152000,49850891000,,,,138720355000
26_10,Kota Jayapura,Provinsi Papua,Papua & Maluku,247624524822,422046,"935,92","409,24","1345,16","121,49","79,58","70141924,27",243863618164,32843963442,44533308965,650883809000,582946675000,1521721159999,1521721159999,40699862559,865799574000,27940274000,580485618000,155421783000,64491323000,8681775000,,,27940274000
26_11,Kab. Sarmi,Provinsi Papua,Papua & Maluku,94661621848,40971,17742,"2626,73","20368,73","145,09",63,"61213691,81",13705929334,15122362786,48502940021,726004701000,643304589000,1070805628184,1070805628184,27591525307,777858101000,110806285000,631560556000,73716202000,29852619000,,,,110806285000
26_12,Kab. Keerom,Provinsi Papua,Papua & Maluku,156181782568,63538,8390,0,8390,"141,98","65,75","40388434,58",19490489558,13815202332,50790203228,558804552000,501425009000,930913512324,930913512324,8000000000,700856660000,99685692000,492133562000,86076752000,44416080000,39207492000,,,99685692000
26_19,Kab. Waropen,Provinsi Papua,Papua & Maluku,104709560982,35759,"10977,09","1216,63","12193,72","171,32","64,8","53846805,35",3539430038,16435846994,46308675663,593527115000,532582167000,971959965104,971959965104,56000000000,656537219000,105104213000,522616999000,68173747000,30922588000,,,,105104213000
26_20,Kab. Supiori,Provinsi Papua,Papua & Maluku,116175694822,23860,"678,32","2107,42","2785,74","138,44","61,84","40550186,09",11768708653,8330370994,44563780248,464146469000,416486671000,731842605836,731842605836,79915148673,521398187000,44167746000,408327705000,58728032000,21978246000,,,,44167746000
26_21,Kab. Mamberamo Raya,Provinsi Papua,Papua & Maluku,75404887910,37808,"23813,91","1688,5","25502,41","193,19","51,24","39328108,6",7755237584,15165176227,51563984094,751290109000,674145636000,1142736228616,1142736228616,14189758900,790874948000,117213827000,667260018000,66164499000,21851964000,,,,117213827000
27_1,Kab. Halmahera Tengah,Provinsi Maluku Utara,Papua & Maluku,141600542926,54715,"2653,76","3709,43","6363,19","125,66","64,66","29291216,04",15313942994,9206084182,41024345425,469727114000,416219905000,1766932502000,1766932502000,24780052906,716740510000,63018701000,410893085000,162089761000,36437215000,39028184000,,,63018701000
27_2,Kota Ternate,Provinsi Maluku Utara,Papua & Maluku,283469506610,219051,"111,39","1256,54","1367,93","119,83","79,13","43393009,05",96425003777,16884154782,12580528509,625917660000,572401700000,1128324782624,1128324782624,,797172332000,36548587000,588615360000,64877027000,64005911000,43125447000,,,
27_3,Kab. Halmahera Barat,Provinsi Maluku Utara,Papua & Maluku,228038703958,135025,"1704,2","1479,95","3184,15","117,89","64,54","14667222,92",21955951449,8031660380,13129254493,511819333000,463663276000,943675662500,943675662500,40000000000,658887630000,132394097000,456293165000,92233333000,64921227000,17930474000,,,132394097000
27_4,Kab. Halmahera Timur,Provinsi Maluku Utara,Papua & Maluku,151403885558,95368,"6571,37","3551,51","10122,88","117,62","66,2","22045983,95",66676603420,8801845097,36205099141,499357219000,448081887000,1081153966170,1081153966170,142950734227,696606491000,100986010000,443074788000,136850287000,47871035000,7569225000,,,100986010000
27_5,Kab. Halmahera Selatan,Provinsi Maluku Utara,Papua & Maluku,228335973874,251299,"8148,9","14146,46","22295,36","108,1","63,39","16696086,16",31501588899,11397194081,42695817981,774539635000,695007838000,1816443254746,1816443254746,42419464431,1118709987000,196441821000,693726110000,190588701000,106285236000,34877785000,,,196441821000
27_6,Kab. Halmahera Utara,Provinsi Maluku Utara,Papua & Maluku,205723535982,199364,"3896,9","2608,52","6505,42","110,67","67,3","17561345,27",128410489169,18541442398,49692967892,504356752000,452568055000,1183063378364,1183063378364,119262892375,711633559000,153707412000,450064849000,123803951000,61892397000,6728200000,,,153707412000
27_7,Kab. Kepulauan Sula,Provinsi Maluku Utara,Papua & Maluku,172697820356,112610,"3304,32","3350,2","6654,52","131,27","62,96","19216980,17",24226118720,8859144651,29452340923,507321048000,455227969000,859072566749,859072566749,30000000000,643868959000,78326387000,449892692000,89484754000,48803213000,24577175000,,,78326387000
27_8,Kota Tidore Kepulauan,Provinsi Maluku Utara,Papua & Maluku,235386737588,114393,"1645,73","1198,81","2844,54","114,68","69,89","22872871,52",57904788671,8845603352,13309661287,556165633000,499057062000,1019996161374,1019996161374,57217085000,723239220000,49499008000,504088132000,125998990000,48957159000,15645310000,,,49499008000
27_9,Kab. Pulau Morotai,Provinsi Maluku Utara,Papua & Maluku,109454770120,74005,2476,"2226,95","4702,95","116,67","61,39","18857175,04",31710476288,7184075017,12920942521,411158355000,364322788000,824565063695,824565063695,115210597534,602884988000,77993035000,360501070000,185741794000,29677457000,,,,77993035000
27_10,Kab. Pulau Taliabu,Provinsi Maluku Utara,Papua & Maluku,63362139232,59019,"1469,93","2721,48","4191,41","130,99","59,67","21298206,9",8848025318,7274170735,17335276062,368908852000,331028307000,800149694063,800149694063,207359375000,490316430000,67189611000,328264221000,93627279000,24779961000,,,,67189611000
28_1,Kab. Lebak,Provinsi Banten,Jawa,619378687160,1290325,"3426,56","542,93","3969,49","88,9","63,37","18169859,13",349363426874,62448874317,2186779805,1130474262000,1012479036000,2607280817512,2607280817512,159963579863,1573887759000,294233508000,1013013728000,160045542000,327496076000,18211284000,,,294233508000
28_2,Kab. Pandeglang,Provinsi Banten,Jawa,686940204714,1205137,"2746,89","2821,74","5568,63","93,5","64,34","19087834,42",196996806997,57338339557,6980328786,1216760582000,1102278012000,2521236061150,2521236061150,29862006331,1703045020000,270986700000,1109456953000,181779968000,339485416000,15359600000,,,270986700000
28_3,Kab. Serang,Provinsi Banten,Jawa,632106373236,1479034,"1734,28","1139,59","2873,87","94,34","65,93","25509829,4",697085199649,78571340558,1979276011,1126852207000,1030506343000,3205388359093,3205388359093,154376027896,1525662894000,268531178000,1019130877000,111519466000,281256974000,42934885000,,,268531178000
28_4,Kab. Tangerang,Provinsi Banten,Jawa,699839376176,2785405,"1011,86","169,78","1181,64","100,71","71,59","31084172,65",2872568512687,199354194945,1600419761,1212608135000,1097592704000,6766307463906,6766307463906,350000000000,1766753585000,301280535000,1112171609000,81154913000,329923203000,67576212000,,,301280535000
28_5,Kota Cilegon,Provinsi Banten,Jawa,314596184542,421448,"175,5","260,81","436,31","90,3","72,65","106157342,2",578335620416,118352788466,1593297207,636204555000,581809066000,1978365229303,1978365229303,425738286377,858899712000,103820507000,586064288000,25368374000,96659880000,46986663000,,,
28_6,Kota Tangerang,Provinsi Banten,Jawa,519156781782,1763432,"153,93",0,"153,93","105,72","77,92","67645618,92",1864385584947,260382410953,1593297207,891127663000,806604535000,4560974298091,4560974298091,540433124108,1363337320000,232400084000,827221937000,25414320000,217405027000,60895952000,,,
28_7,Kota Serang,Provinsi Banten,Jawa,284070540766,649057,"266,71","27,79","294,5","88,45","71,68","43394183,05",164218548654,70738966362,1593297207,650191313000,588520909000,1358058922073,1358058922073,162601787790,922529552000,64609630000,604815966000,114145833000,131154818000,7803305000,,,
28_8,Kota Tangerang Selatan,Provinsi Banten,Jawa,306833192152,1274972,"147,19",0,"147,19","106,73","81,17","54391445,95",1621710653274,174513807482,1593297207,589587626000,539177884000,3737609945508,3737609945508,619348135011,959094844000,154102684000,551963179000,45770319000,144016423000,63242239000,,,
29_1,Kab. Bangka,Provinsi Bangka Belitung,Sumatera,260203967114,318020,"2950,68","1278,52","4229,2","99,3","71,8","28030181,03",173056934829,25264920209,86712629435,548426206000,491183263000,1293562917140,1293562917140,185000000000,808123626000,64471797000,490426548000,108256611000,80047248000,46055747000,,,64471797000
29_2,Kab. Belitung,Provinsi Bangka Belitung,Sumatera,207231811690,172907,"2293,61","3496,83","5790,44","104,06","71,7","45321973,29",191938969495,24496592350,47742600882,511815651000,458393998000,1002651044292,1002651044292,99501200000,644386647000,50127737000,453343018000,80918662000,58739035000,,,,50127737000
29_3,Kota Pangkal Pinang,Provinsi Bangka Belitung,Sumatera,200818717176,214668,"89,4","44,19","133,59","97,09","77,43","51476212,96",167131991666,22358726468,42367869981,460907392000,417190497000,925876042111,925876042111,52800000000,677664693000,49067356000,424862442000,119304955000,46549484000,37880456000,,,
29_4,Kab. Bangka Selatan,Provinsi Bangka Belitung,Sumatera,163342163042,180311,"3607,08","2597,22","6204,3","100,88","65,98","35408387,5",49427844307,17217671853,70381556654,490276698000,439933778000,1036738571826,1036738571826,45054713904,682072891000,54473150000,434540915000,129386093000,56844641000,,,,54473150000
29_5,Kab. Bangka Tengah,Provinsi Bangka Belitung,Sumatera,169989994720,185723,"2155,77","2233,75","4389,52","100,16","69,52","34455540,7",75995335731,18586505648,52748008658,465856160000,422024686000,876247192000,876247192000,89027197000,649171453000,56846385000,417416112000,66243847000,58491117000,51256068000,,,56846385000
29_6,Kab. Bangka Barat,Provinsi Bangka Belitung,Sumatera,172444413600,198086,"2820,61","1783,79","4604,4","103,2","68,68","33141770,91",69765373035,28941619932,55860361836,472995313000,424426892000,890150345500,890150345500,132006506432,654227723000,61297214000,419899512000,83152155000,56025042000,29857710000,,,61297214000
