wilayah_kode,wilayah,tahun,PDRB,Perubahan Inventori,Net Ekspor,Pengeluaran Konsumsi Pemerintah,Pengeluaran Konsumsi LNPRT,Pembentukan Modal Tetap Bruto,Pengeluaran Konsumsi Rumah Tangga
1905,Bangka Selatan,2020,8679.07,10.34,-983.34,807.0,65.68,2559.63,6219.75
1905,Bangka Selatan,2021,9776.17,95.34,-283.41,832.02,67.57,2658.57,6406.07
1905,Bangka Selatan,2022,10690.96,21.32,6.36,855.34,71.86,2843.6,6892.48
1905,Bangka Selatan,2023,11344.11,22.79,-28.0,975.85,80.96,2992.42,7300.08
1905,Bangka Selatan,2024,12028.98,-3.8,260.73,999.59,92.21,3051.76,7628.49
1906,Belitung Timur,2010,3579.81,138.93,421.44,443.16,18.45,880.25,1677.56
1906,Belitung Timur,2011,4024.04,127.76,458.19,512.99,20.65,1043.36,1861.1
1906,Belitung Timur,2012,4541.26,118.47,586.05,579.11,23.72,1145.22,2088.69
1906,Belitung Timur,2013,5082.82,131.2,564.94,642.21,27.84,1298.42,2418.21
1906,Belitung Timur,2014,5666.81,153.73,505.24,708.13,34.17,1525.77,2739.78
1906,Belitung Timur,2015,6125.94,155.49,441.38,778.97,39.1,1670.47,3040.54
1906,Belitung Timur,2016,6604.2,119.15,164.95,869.07,45.3,1959.32,3446.42
1906,Belitung Timur,2017,7151.8,85.9,13.62,923.1,51.01,2232.65,3845.52
1906,Belitung Timur,2018,7405.86,89.78,-347.01,959.07,53.62,2428.05,4222.36
1906,Belitung Timur,2019,7713.77,99.21,-720.88,1018.97,60.5,2585.13,4670.82
1906,Belitung Timur,2020,7833.74,8.36,-281.77,1007.57,61.72,2373.51,4664.35
1906,Belitung Timur,2021,8882.48,84.02,311.77,1066.36,64.42,2501.13,4854.78
1906,Belitung Timur,2022,9783.22,42.34,505.62,1093.59,69.26,2817.86,5254.55
1906,Belitung Timur,2023,10544.79,46.39,591.46,1188.39,74.58,3064.29,5579.69
1906,Belitung Timur,2024,10973.33,-6.82,488.38,1342.87,83.05,3180.94,5884.9
1971,Kota Pangkal Pinang,2021,12108.57,99.36,1079.91,2222.17,189.12,2701.31,3794.1
2101,Karimun,2021,5486.36,7.85,-108.9,1686.62,141.73,5711.09,3617.43
2102,Bintan,2010,8891.01,-140.33,-302.13,650.29,11.26,4263.22,4408.69
2102,Bintan,2011,10056.98,-165.04,-120.05,724.41,12.46,4808.1,4797.1
2102,Bintan,2012,11321.15,136.69,-295.31,806.22,13.2,5506.93,5153.42
2102,Bintan,2013,12532.53,137.14,-313.95,904.3,14.47,6136.42,5654.14
2102,Bintan,2014,14007.54,133.01,-338.26,1053.61,16.32,6958.16,6184.7
2102,Bintan,2015,15481.1,30.63,-490.4,1216.14,18.18,7819.08,6887.47
2102,Bintan,2016,16596.4,22.66,-1311.93,1403.43,19.88,8745.99,7716.37
2102,Bintan,2017,17982.66,13.71,-1979.15,1582.07,21.72,9696.96,8647.36
2102,Bintan,2018,19597.81,19.49,-2873.47,1686.79,23.64,10955.92,9785.44
2102,Bintan,2019,21303.01,55.17,-3949.08,1891.97,26.23,12427.35,10851.39
2102,Bintan,2020,20743.7,11.27,-4410.43,1781.74,26.61,12333.3,11001.2
2102,Bintan,2021,21251.13,45.85,-4625.72,1720.93,27.68,12662.24,11420.15
2102,Bintan,2022,24513.57,265.06,-3526.07,1769.1,29.47,13571.34,12404.67
2102,Bintan,2023,27465.45,77.78,-3165.67,1870.37,33.03,15048.78,13601.16
2102,Bintan,2024,30365.73,116.53,-3358.69,2015.18,37.41,16691.34,14863.96
2103,Natuna,2010,11243.94,-44.79,7288.41,950.87,5.51,1518.52,1525.43
2103,Natuna,2011,12322.47,-15.87,7707.26,1131.62,6.17,1779.04,1714.25
2103,Natuna,2012,13968.67,69.7,8654.36,1357.97,6.94,2006.01,1873.69
2103,Natuna,2013,15558.33,57.39,9730.02,1439.39,7.9,2177.59,2146.05
2103,Natuna,2014,16821.78,53.13,10203.81,1664.01,8.69,2471.82,2420.32
2103,Natuna,2015,17893.99,15.36,10632.37,1745.35,9.88,2710.56,2780.47
2103,Natuna,2016,18552.33,12.4,10469.69,1969.62,10.5,2908.34,3181.78
2103,Natuna,2017,19604.96,7.31,10827.33,2063.18,11.03,3182.3,3513.81
2103,Natuna,2018,21123.65,10.21,11907.92,2112.62,11.96,3337.54,3743.4
2103,Natuna,2019,21795.5,25.73,12010.79,2234.69,12.78,3571.63,3939.88
2103,Natuna,2020,18405.91,8.53,8884.87,1998.92,12.88,3524.37,3976.34
2103,Natuna,2021,20870.16,36.58,11378.96,1949.05,12.82,3421.21,4071.54
2103,Natuna,2022,24265.43,211.42,13965.12,1969.88,13.11,3722.58,4383.31
2103,Natuna,2023,23507.24,16.84,12511.79,2065.63,14.82,4036.86,4861.29
2103,Natuna,2024,22692.67,17.24,10798.38,2088.02,16.14,4466.71,5306.18
2104,Lingga,2010,1857.72,-4.17,-517.35,541.83,6.31,675.9,1155.2
2104,Lingga,2011,2081.49,-9.49,-619.12,645.04,6.92,762.7,1295.43
2104,Lingga,2012,2325.44,38.26,-639.4,670.57,7.45,862.64,1385.92
2104,Lingga,2013,2596.22,28.86,-677.24,691.46,8.43,985.12,1559.6
2104,Lingga,2014,2853.65,25.61,-730.42,751.54,9.92,1113.52,1683.47
2104,Lingga,2015,3043.43,5.36,-632.65,711.96,11.23,1083.39,1864.15
2104,Lingga,2016,3284.25,4.33,-735.24,817.8,11.99,1162.1,2023.27
2104,Lingga,2017,3659.73,2.13,-889.75,924.37,13.2,1407.65,2202.12
2104,Lingga,2018,3969.33,4.06,-968.83,967.95,15.82,1530.31,2420.02
2104,Lingga,2019,4274.27,10.46,-1145.06,1019.55,16.35,1755.68,2617.29
2104,Lingga,2020,4292.43,6.41,-1040.13,967.02,16.45,1696.64,2646.03
2104,Lingga,2021,4499.27,28.52,-1048.62,979.95,16.79,1822.38,2700.25
2104,Lingga,2022,4852.61,43.25,-1185.87,1047.28,17.67,2032.99,2897.29
2104,Lingga,2023,5249.76,27.93,-1352.58,1117.26,19.79,2270.86,3166.49
2104,Lingga,2024,5603.83,13.73,-1434.78,1177.2,21.77,2404.39,3421.52
2105,Kepulauan Anambas,2010,10962.79,-51.85,8133.15,676.72,5.13,1346.79,852.85
2105,Kepulauan Anambas,2011,11674.82,-55.98,8429.9,815.48,5.77,1542.0,937.65
2105,Kepulauan Anambas,2012,12564.0,90.5,8746.28,935.84,6.54,1736.89,1047.95
2105,Kepulauan Anambas,2013,13996.47,80.67,9686.72,1027.24,7.37,2005.15,1189.32
2105,Kepulauan Anambas,2014,15003.72,74.89,10104.23,1159.69,8.23,2316.92,1339.76
2105,Kepulauan Anambas,2015,16074.02,43.16,10711.26,1258.28,9.04,2544.78,1507.5
2105,Kepulauan Anambas,2016,16597.58,33.12,10590.78,1455.5,9.83,2836.22,1672.13
2105,Kepulauan Anambas,2017,17256.61,17.99,10782.8,1582.67,10.3,3028.43,1834.41
2105,Kepulauan Anambas,2018,16849.27,22.42,10065.9,1634.48,11.19,3117.37,1997.91
2105,Kepulauan Anambas,2019,17439.77,60.36,10084.08,1706.33,11.87,3374.3,2202.82
2105,Kepulauan Anambas,2020,14453.58,5.14,7498.66,1512.07,11.75,3167.5,2258.45
2105,Kepulauan Anambas,2021,16697.53,21.99,9460.37,1552.41,11.96,3292.42,2358.38
2105,Kepulauan Anambas,2022,19909.09,127.41,12110.62,1479.81,12.35,3556.76,2622.14
2105,Kepulauan Anambas,2023,19242.47,149.29,10641.86,1597.81,13.62,3942.92,2896.97
2105,Kepulauan Anambas,2024,18005.12,21.95,8792.02,1693.31,14.35,4330.13,3153.37
2171,Kota Batam,2021,130553.21,4066.0,12524.75,2583.7,309.08,44180.79,49881.68
2172,Kota Tanjung Pinang,2010,9141.66,-35.8,-3997.04,1773.52,26.39,5577.6,5796.98
2172,Kota Tanjung Pinang,2011,10369.07,-91.22,-4091.17,2015.57,28.91,6160.09,6346.9
2172,Kota Tanjung Pinang,2012,11559.87,297.32,-4971.73,2298.28,32.1,7091.24,6812.65
2172,Kota Tanjung Pinang,2013,13300.49,222.45,-5110.87,2682.92,38.4,7885.67,7581.91
2172,Kota Tanjung Pinang,2014,14564.88,201.41,-5858.54,3302.17,46.48,8515.59,8357.77
2172,Kota Tanjung Pinang,2015,15842.11,44.19,-5469.31,3494.15,54.88,8654.86,9063.34
2172,Kota Tanjung Pinang,2016,17065.53,30.41,-5425.93,3694.49,58.82,8888.99,9818.74
2172,Kota Tanjung Pinang,2017,18088.95,23.56,-5435.38,3905.87,66.2,8912.98,10615.71
2172,Kota Tanjung Pinang,2018,19078.15,29.31,-5438.15,3953.66,74.52,9090.82,11367.99
2172,Kota Tanjung Pinang,2019,20167.98,79.61,-5262.66,4055.12,81.44,9194.47,12020.0
2172,Kota Tanjung Pinang,2020,19665.01,13.92,-5361.53,3845.14,74.59,8933.02,12159.87
2172,Kota Tanjung Pinang,2021,20099.37,62.91,-5599.92,3892.3,76.94,9115.78,12551.36
2172,Kota Tanjung Pinang,2022,21792.47,335.88,-5737.8,4128.34,82.75,9337.84,13645.46
2172,Kota Tanjung Pinang,2023,23533.66,217.65,-6024.84,4773.71,89.88,9517.68,14959.59
2172,Kota Tanjung Pinang,2024,25021.53,83.28,-5853.3,4868.21,101.07,9679.7,16142.57
3101,Kep. Seribu,2021,8102.98,10.29,2217.61,394.48,574.43,328.12,2871.35
3171,Kota Jakarta Selatan,2021,274378.61,2837.04,-110098.87,82444.63,15672.18,178054.97,256602.14
3172,Kota Jakarta Timur,2010,186512.34,5765.76,-69785.33,9125.5,3789.81,77631.88,159984.71
3172,Kota Jakarta Timur,2011,212103.96,770.21,-69519.97,11018.91,4234.44,86754.26,178846.1
3172,Kota Jakarta Timur,2012,237081.96,1095.69,-87080.4,12664.92,4805.98,104160.42,201435.34
3172,Kota Jakarta Timur,2013,267275.77,3384.05,-98642.79,13599.83,5344.15,111621.7,231968.83
3172,Kota Jakarta Timur,2014,306044.26,4479.72,-106256.47,14347.26,7063.07,123945.32,262465.36
3172,Kota Jakarta Timur,2015,346679.71,5126.54,-110000.61,16847.14,7126.4,133375.32,294204.92
3172,Kota Jakarta Timur,2016,379430.75,-385.37,-102876.58,18745.3,8157.28,136795.32,318994.82
3172,Kota Jakarta Timur,2017,414702.56,1616.15,-116088.46,19880.24,9419.71,151248.76,348626.16
3172,Kota Jakarta Timur,2018,453144.26,4037.23,-133715.79,23046.08,10519.16,167806.94,381450.64
3172,Kota Jakarta Timur,2019,488499.49,366.6,-138013.49,23306.05,12194.87,173090.7,417554.77
3172,Kota Jakarta Timur,2020,469995.03,-16225.14,-127720.92,23311.2,11990.79,159708.19,418930.92
3172,Kota Jakarta Timur,2021,500418.64,433.45,-142658.11,25651.47,12158.09,165049.38,439784.37
3172,Kota Jakarta Timur,2022,547052.29,3107.88,-154292.47,23642.45,13310.47,181644.63,479639.34
3172,Kota Jakarta Timur,2023,592386.85,2957.08,-163275.83,23084.89,15067.0,194280.41,520273.31
3172,Kota Jakarta Timur,2024,630608.92,1250.54,-178062.98,25769.38,17168.39,206278.25,558205.33
3173,Kota Jakarta Pusat,2010,258419.7,2922.91,33244.18,70389.68,2396.91,92747.6,56718.41
3173,Kota Jakarta Pusat,2011,295375.2,396.93,42717.52,80719.5,2679.14,104745.92,64116.19
3173,Kota Jakarta Pusat,2012,333572.9,549.66,40108.47,92778.2,3040.97,122764.03,74331.57
3173,Kota Jakarta Pusat,2013,378108.86,1744.36,45719.65,108277.98,3381.85,132029.92,86955.12
3173,Kota Jakarta Pusat,2014,429282.16,1658.34,61716.7,114510.26,4463.67,147818.78,99114.39
3173,Kota Jakarta Pusat,2015,485946.53,1876.42,73553.83,134590.46,4527.59,158523.89,112874.35
3173,Kota Jakarta Pusat,2016,531114.51,-1207.33,91870.09,149472.39,5183.36,163321.08,122474.92
3173,Kota Jakarta Pusat,2017,581697.98,5463.12,96779.43,158772.85,5986.98,180498.72,134196.89
3173,Kota Jakarta Pusat,2018,638825.99,13128.35,87143.69,184237.98,6727.81,200905.17,146682.99
3173,Kota Jakarta Pusat,2019,699838.12,1321.63,136654.38,185420.93,7763.52,207709.91,160967.74
3173,Kota Jakarta Pusat,2020,700790.71,-4295.4,127980.52,217606.13,7606.69,190607.72,161285.05
3173,Kota Jakarta Pusat,2021,728051.11,-52.01,110743.9,242851.98,7708.34,197022.03,169776.86
3173,Kota Jakarta Pusat,2022,795394.8,1713.3,164208.15,218361.7,8481.9,217101.35,185528.39
3173,Kota Jakarta Pusat,2023,859832.01,1548.58,197715.56,216709.12,9629.58,232888.97,201340.19
3173,Kota Jakarta Pusat,2024,922861.05,1291.9,210652.38,236439.26,11098.46,247372.63,216006.41
3174,Kota Jakarta Barat,2010,182020.88,3042.24,-90476.57,6666.57,3135.62,102967.19,156685.84
3174,Kota Jakarta Barat,2011,205951.12,376.94,-92688.94,7613.56,3503.5,114437.22,172708.83
3174,Kota Jakarta Barat,2012,228382.46,509.93,-111311.57,8662.43,3976.38,135405.29,191140.01
3174,Kota Jakarta Barat,2013,258677.78,1461.59,-121124.16,9899.71,4421.66,144433.13,219585.86
3174,Kota Jakarta Barat,2014,292981.71,1897.69,-132657.0,10431.35,5845.59,159528.21,247935.87
3174,Kota Jakarta Barat,2015,328883.07,2141.22,-142692.06,12193.67,5940.12,171910.91,279389.2
3174,Kota Jakarta Barat,2016,356364.56,-375.17,-142502.08,13511.18,6785.43,177369.4,301575.8
3174,Kota Jakarta Barat,2017,392281.65,1597.85,-157773.25,14327.51,7835.24,196524.37,329769.93
3174,Kota Jakarta Barat,2018,431470.35,3834.23,-177402.0,16618.51,8762.91,217916.38,361740.32
3174,Kota Jakarta Barat,2019,470458.82,409.85,-177027.78,16894.87,10115.07,224188.81,395877.99
3174,Kota Jakarta Barat,2020,469053.3,-7661.86,-155565.66,19445.43,10020.75,206809.88,396004.76
3174,Kota Jakarta Barat,2021,493811.25,161.65,-166852.31,21393.01,10161.42,213794.52,415152.96
3174,Kota Jakarta Barat,2022,540753.3,2247.1,-180120.48,19454.35,11175.14,235134.77,452862.43
3174,Kota Jakarta Barat,2023,585463.9,1803.16,-190774.54,18962.03,12673.86,251659.36,491140.03
3174,Kota Jakarta Barat,2024,627869.62,1451.37,-203797.85,20981.7,14440.26,267633.81,527160.32
3175,Kota Jakarta Utara,2010,203420.85,6799.59,-33777.05,7419.22,4392.5,105255.69,113330.89
3175,Kota Jakarta Utara,2011,230998.8,917.2,-27471.08,8609.43,4916.35,116364.99,127661.91
3175,Kota Jakarta Utara,2012,257287.53,1317.98,-42639.98,9888.23,5558.45,137610.89,145551.97
3175,Kota Jakarta Utara,2013,289837.98,4047.71,-48962.09,11470.59,6197.43,146591.97,170492.36
3175,Kota Jakarta Utara,2014,333361.99,5352.19,-47461.07,12071.81,8121.44,161494.8,193782.82
3175,Kota Jakarta Utara,2015,377954.33,6030.46,-43618.31,14118.97,8253.9,172988.3,220181.02
3175,Kota Jakarta Utara,2016,407047.79,-2027.0,-33236.4,15644.33,9430.97,177245.9,239990.0
3175,Kota Jakarta Utara,2017,445913.79,10094.2,-49802.15,16595.47,10892.73,196117.74,262015.8
3175,Kota Jakarta Utara,2018,488514.49,24375.99,-71223.75,19220.88,12170.15,217363.16,286608.07
3175,Kota Jakarta Utara,2019,522378.82,1554.05,-50041.65,19702.25,13960.73,223971.89,313231.56
3175,Kota Jakarta Utara,2020,496669.69,-24439.68,-36583.39,19686.37,13778.08,208797.6,315430.71
3175,Kota Jakarta Utara,2021,535983.61,524.72,-48540.46,21578.2,13956.53,216271.11,332193.5
3175,Kota Jakarta Utara,2022,587792.16,3165.23,-48869.5,19683.82,15286.63,236866.23,361659.76
3175,Kota Jakarta Utara,2023,631141.99,3164.96,-53172.39,19214.56,17315.77,253038.01,391581.08
3175,Kota Jakarta Utara,2024,670179.09,1210.51,-62080.73,21552.79,19770.1,269196.76,420529.68
3201,Bogor,2021,104476.9,3918.71,27333.4,6573.56,759.63,56272.49,158114.06
3202,Sukabumi,2010,28600.53,1656.67,-3272.48,1890.12,130.97,8114.15,20081.11
3202,Sukabumi,2011,31349.34,1688.22,-3146.05,2065.72,143.36,9084.24,21513.86
3202,Sukabumi,2012,33945.18,2926.02,-5575.79,2343.19,161.42,10433.25,23657.09
3202,Sukabumi,2013,38470.33,2478.74,-3737.49,2516.42,177.97,10964.35,26070.35
3202,Sukabumi,2014,42506.4,2637.46,-3114.38,2658.56,194.29,12473.14,27657.34
3202,Sukabumi,2015,46938.81,2597.51,-3716.63,3242.36,225.53,13774.55,30815.49
3202,Sukabumi,2016,51437.37,2910.76,-3511.34,3339.64,248.06,14773.2,33677.05
3202,Sukabumi,2017,56001.51,3039.6,-3705.18,3427.36,267.63,16173.16,36798.94
3202,Sukabumi,2018,61614.78,3152.18,-3427.62,3596.57,327.67,17869.75,40096.23
3202,Sukabumi,2019,67423.12,3217.4,-2954.57,3752.25,348.71,19345.66,43713.67
3202,Sukabumi,2020,67462.17,1292.22,73.92,3796.87,342.66,18159.55,43796.96
3202,Sukabumi,2021,70738.04,-702.07,1420.72,3960.41,353.61,20347.08,45358.29
3202,Sukabumi,2022,76243.67,118.19,1335.88,3992.46,378.12,21272.68,49146.33
3202,Sukabumi,2023,82317.31,101.36,552.15,4309.72,450.15,23278.58,53625.34
3202,Sukabumi,2024,88142.36,65.38,-345.72,4241.07,493.21,25667.24,58021.17
3203,Cianjur,2010,19696.93,668.31,-4948.78,1652.71,50.92,4875.51,17398.26
3203,Cianjur,2011,21758.9,710.82,-5116.72,1782.24,53.65,5520.95,18807.95
3203,Cianjur,2012,23782.93,1200.24,-6498.95,2087.09,57.42,6443.06,20494.08
3203,Cianjur,2013,26513.83,1130.93,-6137.99,2197.85,71.43,6761.44,22490.16
3203,Cianjur,2014,28925.21,1247.04,-7006.13,2404.96,76.57,7766.22,24436.55
3203,Cianjur,2015,32349.71,1162.01,-7240.03,2897.32,74.92,8593.92,26861.58
3203,Cianjur,2016,35386.46,1260.55,-8126.45,2998.19,80.36,9728.26,29445.55
3203,Cianjur,2017,38575.0,1313.07,-8063.03,2956.9,86.01,10674.53,31607.52
3203,Cianjur,2018,42971.25,1381.79,-6595.8,3160.55,106.83,11637.13,33280.74
3203,Cianjur,2019,46957.85,1406.89,-6069.94,3280.7,114.4,12114.61,36111.19
3203,Cianjur,2020,47535.47,557.24,-3739.14,3247.0,111.84,11131.74,36226.78
3203,Cianjur,2021,50137.66,-278.12,-2921.71,3365.7,115.46,12380.22,37476.11
3203,Cianjur,2022,53988.97,127.4,-3067.22,3341.27,121.05,13076.02,40390.46
3203,Cianjur,2023,58391.22,116.68,-4143.82,3573.31,142.1,14926.55,43776.4
3203,Cianjur,2024,64403.51,216.59,-3643.93,3676.52,164.35,16302.22,47687.76
3204,Bandung,2010,48431.75,1714.91,-8491.38,2515.0,256.5,10739.1,41697.61
3204,Bandung,2011,53849.25,1807.58,-8543.15,2699.15,275.65,11983.95,45626.08
3204,Bandung,2012,60045.71,3106.64,-10877.47,3070.36,287.72,13733.57,50724.9
3204,Bandung,2013,67856.9,2770.85,-7959.0,3295.79,334.52,13357.72,56057.02
3204,Bandung,2014,76373.67,2894.34,-7347.15,3648.5,367.76,15680.83,61129.38
3204,Bandung,2015,85619.62,2691.24,-7385.54,4317.58,407.27,17560.5,68028.57
3204,Bandung,2016,94334.76,2997.08,-8131.2,4523.19,440.01,19303.47,75202.22
3204,Bandung,2017,102865.6,2990.85,-9630.94,4939.25,473.84,21365.58,82727.01
3204,Bandung,2018,112982.08,3149.16,-10263.04,5281.82,562.42,23629.45,90622.27
3204,Bandung,2019,123985.75,3203.45,-8823.02,5498.11,601.1,25122.73,98383.39
3204,Bandung,2020,123602.78,1267.32,-7055.19,5564.78,589.51,23516.69,99719.67
3204,Bandung,2021,130476.83,-828.32,-2898.89,5820.28,608.36,25161.5,102613.91
3204,Bandung,2022,143002.07,612.37,-3696.71,5772.22,648.08,27035.8,112630.31
3204,Bandung,2023,153950.74,482.26,-6320.41,6267.6,803.45,29650.71,123067.14
3204,Bandung,2024,165609.36,-268.59,-5150.59,6209.62,905.8,31545.8,132367.34
3205,Garut,2010,25465.22,1220.26,-4847.76,1961.76,141.54,6549.9,20439.53
3205,Garut,2011,28108.43,1143.97,-5095.88,2127.78,149.19,7555.9,22227.47
3205,Garut,2012,30364.47,1985.16,-7401.93,2488.96,160.87,8672.47,24458.94
3205,Garut,2013,33687.51,1625.02,-6180.28,2635.66,200.45,8539.73,26866.93
3205,Garut,2014,37084.54,1718.43,-7054.43,2873.85,215.91,9838.89,29491.9
3205,Garut,2015,40665.01,1609.64,-8089.62,3466.66,208.32,10860.31,32609.7
3205,Garut,2016,44452.44,1784.4,-8795.07,3557.59,222.43,11847.03,35836.07
3205,Garut,2017,48029.13,1761.57,-9224.44,3830.57,240.38,12795.57,38625.49
3205,Garut,2018,53036.45,1867.03,-9456.41,4012.97,298.74,13985.02,42329.09
3205,Garut,2019,57874.57,1900.79,-9619.9,4183.84,324.88,14953.28,46131.67
3205,Garut,2020,58043.17,763.98,-7628.5,4205.5,318.93,13810.41,46572.85
3205,Garut,2021,60836.39,-417.11,-7064.44,4435.1,329.26,15418.74,48134.85
3205,Garut,2022,66590.62,59.34,-6799.22,4505.42,349.45,16194.54,52281.1
3205,Garut,2023,72229.23,49.12,-8440.93,4859.84,414.09,18023.41,57323.71
3205,Garut,2024,78825.14,-123.16,-8052.8,4903.37,455.84,19920.41,61721.48
3206,Tasikmalaya,2010,15853.36,786.7,-4548.44,1394.15,235.39,3379.94,14605.62
3206,Tasikmalaya,2011,17558.91,796.45,-4312.86,1489.43,245.6,3600.97,15739.33
3206,Tasikmalaya,2012,19030.09,1269.67,-5457.74,1699.77,263.58,4112.9,17141.91
3206,Tasikmalaya,2013,21272.8,1158.54,-5166.15,1805.64,299.75,4463.73,18711.3
3206,Tasikmalaya,2014,23238.43,1231.58,-5889.78,1971.51,321.25,5036.33,20567.55
3206,Tasikmalaya,2015,25666.17,1201.43,-6565.87,2347.15,363.65,5576.32,22743.47
3206,Tasikmalaya,2016,27996.0,1385.35,-7265.71,2790.85,393.8,5972.46,24719.25
3206,Tasikmalaya,2017,30532.53,1509.9,-7561.71,2950.88,428.49,6518.35,26686.62
3206,Tasikmalaya,2018,34023.59,1597.47,-7183.41,3145.28,518.01,6933.83,29012.41
3206,Tasikmalaya,2019,37310.23,1628.0,-7030.6,3274.22,567.51,7587.37,31283.73
3206,Tasikmalaya,2020,37443.45,821.82,-6009.1,3303.88,573.09,7175.69,31578.07
3206,Tasikmalaya,2021,39285.64,-445.62,-5141.06,3425.17,595.02,7978.33,32873.79
3206,Tasikmalaya,2022,42659.5,74.21,-5546.6,3431.82,648.1,8519.67,35532.31
3206,Tasikmalaya,2023,46097.96,70.7,-5881.39,3767.43,739.43,8841.08,38560.71
3206,Tasikmalaya,2024,49783.14,32.35,-6191.75,4013.47,817.71,9838.27,41273.08
3207,Ciamis,2010,13716.2,445.89,-1362.41,1149.84,180.52,3313.78,9988.57
3207,Ciamis,2011,15275.82,459.34,-1219.75,1244.58,188.63,3743.31,10859.72
3207,Ciamis,2012,16772.58,674.73,-1767.06,1432.17,199.71,4375.9,11857.13
3207,Ciamis,2013,18674.94,651.27,-1614.89,1512.67,244.46,4902.62,12978.82
3207,Ciamis,2014,20395.46,697.61,-1937.1,1650.28,263.28,5532.75,14188.64
3207,Ciamis,2015,22588.23,641.01,-2078.42,1988.68,255.27,6107.72,15673.97
3207,Ciamis,2016,24524.45,728.72,-2408.91,2388.01,273.48,6464.2,17078.94
3207,Ciamis,2017,26544.48,728.36,-2600.52,2494.05,297.48,7094.6,18530.5
3207,Ciamis,2018,29090.46,772.36,-2120.58,2646.41,365.19,7177.76,20249.33
3207,Ciamis,2019,31536.1,786.94,-1971.66,2758.89,393.94,7805.74,21762.26
3207,Ciamis,2020,31974.41,408.96,-1017.63,2777.62,386.25,7356.66,22062.55
3207,Ciamis,2021,33688.05,-184.01,-400.72,2892.6,398.4,8140.31,22841.48
3207,Ciamis,2022,36773.71,28.23,-468.82,2919.82,415.31,8620.44,25258.73
3207,Ciamis,2023,39841.04,23.56,-853.3,3229.4,493.14,9304.92,27643.32
3207,Ciamis,2024,43236.85,31.35,-727.63,3320.26,542.56,10016.24,30054.06
3208,Kuningan,2010,9819.54,470.06,-4300.05,1469.87,274.98,2585.91,9318.77
3208,Kuningan,2011,10867.3,455.52,-4541.17,1562.4,292.35,2913.05,10185.14
3208,Kuningan,2012,11951.48,728.3,-5496.41,1795.65,315.12,3368.42,11240.4
3208,Kuningan,2013,13459.36,536.49,-5241.97,1878.04,390.09,3556.95,12339.76
3208,Kuningan,2014,14998.96,586.07,-5738.89,2026.76,417.78,4042.31,13664.93
3208,Kuningan,2015,16986.67,556.76,-6100.05,2423.06,420.87,4498.38,15187.65
3208,Kuningan,2016,18563.29,617.53,-6523.56,2617.27,452.5,4745.58,16653.97
3208,Kuningan,2017,20463.99,612.23,-6560.12,2734.41,490.45,5182.3,18004.72
3208,Kuningan,2018,22764.23,655.25,-6667.7,2905.37,587.41,5833.39,19450.5
3208,Kuningan,2019,25093.15,667.89,-6467.44,3021.2,623.11,6312.61,20935.78
3208,Kuningan,2020,25618.87,270.23,-5247.31,3030.98,606.2,5904.43,21054.34
3208,Kuningan,2021,26919.1,-158.79,-5234.51,3202.13,627.74,6611.67,21870.85
3208,Kuningan,2022,29519.83,33.28,-5580.09,3202.6,680.82,7183.57,23999.64
3208,Kuningan,2023,32544.89,5.36,-6072.64,3320.62,762.17,7901.72,26627.66
3208,Kuningan,2024,35535.77,28.77,-5496.06,3597.3,852.13,8030.97,28522.66
3209,Cirebon,2010,21496.57,1013.35,-8199.81,1701.98,431.26,6734.22,19815.57
3209,Cirebon,2011,23823.65,948.05,-8512.42,1791.17,453.77,7472.79,21670.29
3209,Cirebon,2012,26297.83,1502.14,-10844.46,2055.44,488.59,9256.4,23839.72
3209,Cirebon,2013,29410.72,1384.89,-11197.28,2118.17,618.32,10361.59,26125.04
3209,Cirebon,2014,32579.05,1434.6,-12189.73,2277.85,668.77,11626.87,28760.69
3209,Cirebon,2015,35734.65,1401.93,-13486.76,2691.14,656.7,12750.11,31721.52
3209,Cirebon,2016,38840.77,1498.63,-15247.61,3455.84,701.27,13524.57,34908.07
3209,Cirebon,2017,41919.29,1579.46,-15159.01,3314.31,749.32,14056.19,37379.0
3209,Cirebon,2018,45499.28,1686.87,-16320.76,3387.71,904.83,15161.8,40678.84
3209,Cirebon,2019,49135.81,1719.23,-17320.85,3514.71,968.67,16079.16,44174.89
3209,Cirebon,2020,49561.56,829.66,-14634.67,3527.8,945.04,14704.55,44189.19
3209,Cirebon,2021,52309.94,-477.19,-13988.8,3716.91,979.65,15531.32,46548.04
3209,Cirebon,2022,56653.64,117.08,-15376.85,3734.37,1045.53,16430.18,50703.32
3209,Cirebon,2023,61309.76,96.46,-16213.04,3880.57,1232.25,17130.0,55183.53
3209,Cirebon,2024,67196.03,376.82,-16143.32,3824.95,1373.53,17324.56,60439.48
3210,Majalengka,2010,12883.19,695.75,-3494.48,1324.81,86.39,3583.14,10687.58
3210,Majalengka,2011,14135.27,613.17,-3703.61,1459.7,91.34,4057.38,11617.3
3210,Majalengka,2012,15691.23,890.1,-4746.74,1640.45,96.88,5231.41,12579.14
3210,Majalengka,2013,17543.19,841.52,-4706.56,1765.58,123.78,5757.96,13760.91
3210,Majalengka,2014,19193.46,927.96,-5545.21,1870.15,140.43,6820.2,14979.93
3210,Majalengka,2015,21292.62,822.35,-6027.65,2232.63,134.64,7656.2,16474.44
